Date last modified: 31-OCT-2023 (J. DAWLEY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDED LINE,,,Size and Type Removed/Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corrections/Changes Highlighted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type Of Thread,Type Of Thread,Type Of Thread,Type Of Thread,,,,,,,,,,,,,,,,,,,,,,,,,
EDB Section,Section Name,Group,Group Name,Sub-Division,Sub-Division Name,Nominal Size,"Outside Diameter, inches",Outside Diameter (Min),Outside Diameter (Max),Average Outside Diameter Tolerance in.,Identification,Pipe Schedule,"Wall Thickness, inches",Pressure Class,Preferred Size,"Wall Thickness, in. Min","Wall Thickness, in. Maxc","Min Reinforced Wall Thickness, in.",Wall Thickness Tolerance +/-,"Wall Thickness Tolerance, in, all plus","Wall Thickness Tolerance, Average Outside Diameter, all minus","Internal Diameter, inches",Internal Area Square Inches,"Internal Diameter, feet","Internal Area, square feet","e/D, Relative Roughness","e, Absolute Roughness, feet","t/D, Ratio of Nominal Wall Thickness to Nominal Outside Diameter","Diameter Roundness Tolerances, percent of outside diameter (Expressed to the nearest 0.001 in. Nearest 0.01 mm.","Diameter Roundness Tolerances, (Expressed to the nearest 0.001 in. Nearest 0.01 mm.)",Out of Roundness Max. & Min. In. (+/-),"Nominal Weight, Threads and Coupling, lb. per ft.","Plain-End Weight
lb/ft Nom","Plain-End Weight
lb/ft Max",Plain-End Weight lb/100 ft,Types of Ends,"Upset Ends, Foe Weld-on Tool Joints",Grade,Short,Long,Buttress,Extreme Line,Form,Type,"Maximum Allowable Residue, grams per linear foot",ALLOY,"Nominal Composition, Copper, percent","Nominal Composition, Nickel, percent",Reference Page number(s),Reference Table/figure number,STANDARD 1,STANDARD 2,STANDARD 3,ANSI,ANSI-Sub,ASTM,ASTM-Sub,API,OTHER,TITLE,Footnote 1,Footnote 2,Footnote 3,Note a,Note b,Note c,Note d
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,9,Copper-Nickel pipe and tube - seamless,6,6.625,,,,,,0.25,Regular,,,,,,,,6.125,29.46470297,0.510416667,0.204616,9.80E-06,0.000005,,,,,,,,,,,,,,,,,,,,,,Page 4,Table X1.1,ASTM B466-18,,,,,ASTM B466-86 & B466M-86,,,,"PREFERRED WALL THICKNESSES OF DRAWN SEAMLESS PIPE, BASED ON SPS DIAMETERS",,,,Note - The values stated in U.S. customary units are intended to be regarded as the standard. The metric equivalents of the U.S. customary units may be appropriate.,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,9,Copper-Nickel pipe and tube - seamless,6,6.625,,,,,,0.259,Special 2,,,,,,,,6.107,29.29177715,0.508916667,0.2034151,9.82E-06,0.000005,,,,,,,,,,,,,,,,,,,,,,Page 4,Table X1.1,ASTM B466-18,,,,,ASTM B466-86 & B466M-86,,,,"PREFERRED WALL THICKNESSES OF DRAWN SEAMLESS PIPE, BASED ON SPS DIAMETERS",,,,Note - The values stated in U.S. customary units are intended to be regarded as the standard. The metric equivalents of the U.S. customary units may be appropriate.,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,9,Copper-Nickel pipe and tube - seamless,6,6.625,,,,,,0.437,Extra Strong,,,,,,,,5.751,25.97625964,0.47925,0.1803907,1.04E-05,0.000005,,,,,,,,,,,,,,,,,,,,,,Page 4,Table X1.1,ASTM B466-18,,,,,ASTM B466-86 & B466M-86,,,,"PREFERRED WALL THICKNESSES OF DRAWN SEAMLESS PIPE, BASED ON SPS DIAMETERS",,,,Note - The values stated in U.S. customary units are intended to be regarded as the standard. The metric equivalents of the U.S. customary units may be appropriate.,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,9,Copper-Nickel pipe and tube - seamless,6,6.625,,,,,,0.457,Special 3,,,,,,,,5.711,25.61617029,0.475916667,0.1778901,1.05E-05,0.000005,,,,,,,,,,,,,,,,,,,,,,Page 4,Table X1.1,ASTM B466-18,,,,,ASTM B466-86 & B466M-86,,,,"PREFERRED WALL THICKNESSES OF DRAWN SEAMLESS PIPE, BASED ON SPS DIAMETERS",,,,Note - The values stated in U.S. customary units are intended to be regarded as the standard. The metric equivalents of the U.S. customary units may be appropriate.,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,3,3.96,,,,,,0.25,350,,,,,,,,3.46,9.4025,0.2883,0.0652949,0.002948,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,4,4.8,,,,,,0.25,350,,,,,,,,4.3,14.522,0.3583,0.1008473,0.002372,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,6,6.9,,,,,,0.25,350,,,,,,,,6.4,32.1699,0.5333,0.2234021,0.001594,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,8,9.05,,,,,,0.25,350,,,,,,,,8.55,57.4146,0.7125,0.3987123,0.001193,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,10,11.1,,,,,,0.26,350,,,,,,,,10.58,87.9146,0.8817,0.6105184,0.000964,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,12,13.2,,,,,,0.28,350,,,,,,,,12.64,125.4828,1.0533,0.871408,0.000807,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,14,15.3,,,,,,0.28,250,,,,,,,,14.74,170.6416,1.2283,1.1850109,0.000692,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,14,15.3,,,,,,0.3,300,,,,,,,,14.7,169.7167,1.225,1.1785881,0.000694,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,14,15.3,,,,,,0.31,350,,,,,,,,14.68,169.2552,1.2233,1.1753833,0.000695,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,16,17.4,,,,,,0.3,250,,,,,,,,16.8,221.6708,1.4,1.5393804,0.000607,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,16,17.4,,,,,,0.32,300,,,,,,,,16.76,220.6165,1.3967,1.5320587,0.000609,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,16,17.4,,,,,,0.34,350,,,,,,,,16.72,219.5647,1.3933,1.5247545,0.00061,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,18,19.5,,,,,,0.31,250,,,,,,,,18.88,279.9586,1.5733,1.9441572,0.00054,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,18,19.5,,,,,,0.34,300,,,,,,,,18.82,278.1821,1.5683,1.9318199,0.000542,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,18,19.5,,,,,,0.36,350,,,,,,,,18.78,277.0008,1.565,1.9236168,0.000543,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,20,21.6,,,,,,0.33,250,,,,,,,,20.94,344.3842,1.745,2.391557,0.000487,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,20,21.6,,,,,,0.36,300,,,,,,,,20.88,342.4135,1.74,2.3778715,0.000489,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,20,21.6,,,,,,0.38,350,,,,,,,,20.84,341.1028,1.7367,2.3687696,0.000489,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,24,25.8,,,,,,0.33,200,,,,,,,,25.14,496.387,2.095,3.4471322,0.000406,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,24,25.8,,,,,,0.37,250,,,,,,,,25.06,493.2329,2.0883,3.4252283,0.000407,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,24,25.8,,,,,,0.4,300,,,,,,,,25,490.8739,2.0833,3.4088462,0.000408,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,24,25.8,,,,,,0.43,350,,,,,,,,24.94,488.5205,2.0783,3.3925034,0.000409,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,30,32,,,,,,0.34,150,,,,,,,,31.32,770.4304,2.61,5.3502108,0.000326,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,30,32,,,,,,0.38,200,,,,,,,,31.24,766.4996,2.6033,5.3229139,0.000327,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,30,32,,,,,,0.42,250,,,,,,,,31.16,762.5789,2.5967,5.2956867,0.000327,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,30,32,,,,,,0.45,300,,,,,,,,31.1,759.645,2.5917,5.2753122,0.000328,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,30,32,,,,,,0.49,350,,,,,,,,31.02,755.7418,2.585,5.2482072,0.000329,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,36,38.3,,,,,,0.38,150,,,,,,,,37.54,1106.8236,3.1283,7.6862751,0.000272,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,36,38.3,,,,,,0.42,200,,,,,,,,37.46,1102.1112,3.1217,7.6535502,0.000272,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,36,38.3,,,,,,0.47,250,,,,,,,,37.36,1096.2349,3.1133,7.6127422,0.000273,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,36,38.3,,,,,,0.51,300,,,,,,,,37.28,1091.5451,3.1067,7.5801744,0.000274,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,36,38.3,,,,,,0.56,350,,,,,,,,37.18,1085.697,3.0983,7.5395628,0.000274,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,42,44.5,,,,,,0.41,150,,,,,,,,43.68,1498.4945,3.64,10.4062115,0.000234,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,42,44.5,,,,,,0.47,200,,,,,,,,43.56,1490.2723,3.63,10.3491131,0.000234,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,42,44.5,,,,,,0.52,250,,,,,,,,43.46,1483.4377,3.6217,10.301651,0.000235,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,42,44.5,,,,,,0.57,300,,,,,,,,43.36,1476.6189,3.6133,10.254298,0.000235,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,42,44.5,,,,,,0.63,350,,,,,,,,43.24,1468.4571,3.6033,10.1976185,0.000236,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,48,50.8,,,,,,0.46,150,,,,,,,,49.88,1954.0819,4.1567,13.5700135,0.000204,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,48,50.8,,,,,,0.52,200,,,,,,,,49.76,1944.6911,4.1467,13.5047992,0.000205,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,48,50.8,,,,,,0.58,250,,,,,,,,49.64,1935.3229,4.1367,13.4397421,0.000205,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,48,50.8,,,,,,0.64,300,,,,,,,,49.52,1925.9773,4.1267,13.374842,0.000206,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,48,50.8,,,,,,0.7,350,,,,,,,,49.4,1916.6543,4.1167,13.310099,0.000206,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,54,57.56,,,,,,0.51,150,,,,,,,,56.54,2510.7385,4.7117,17.4356843,0.00018,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,54,57.56,,,,,,0.58,200,,,,,,,,56.4,2498.3201,4.7,17.3494454,0.000181,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,54,57.56,,,,,,0.65,250,,,,,,,,56.26,2485.9325,4.6883,17.2634203,0.000181,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,54,57.56,,,,,,0.72,300,,,,,,,,56.12,2473.5757,4.6767,17.177609,0.000182,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,54,57.56,,,,,,0.79,350,,,,,,,,55.98,2461.2497,4.665,17.0920115,0.000182,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,60,61.61,,,,,,0.54,150,,,,,,,,60.53,2877.6053,5.0442,19.9833703,0.000169,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,60,61.61,,,,,,0.61,200,,,,,,,,60.39,2864.3095,5.0325,19.8910381,0.000169,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,60,61.61,,,,,,0.68,250,,,,,,,,60.25,2851.0444,5.0208,19.7989196,0.000169,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,60,61.61,,,,,,0.76,300,,,,,,,,60.09,2835.9221,5.0075,19.6939031,0.00017,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,60,61.61,,,,,,0.83,350,,,,,,,,59.95,2822.723,4.9958,19.6022428,0.00017,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,64,65.67,,,,,,0.56,150,,,,,,,,64.55,3272.5205,5.3792,22.7258367,0.000158,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,64,65.67,,,,,,0.64,200,,,,,,,,64.39,3256.3174,5.3658,22.6133154,0.000158,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,64,65.67,,,,,,0.72,250,,,,,,,,64.23,3240.1545,5.3525,22.5010732,0.000159,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,64,65.67,,,,,,0.8,300,,,,,,,,64.07,3224.0319,5.3392,22.3891104,0.000159,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,B,Iron Pipe,2,Iron (Ductile) pipe,64,65.67,,,,,,0.87,350,,,,,,,,63.93,3209.9576,5.3275,22.2913719,0.00016,0.00085,,,,,,,,,,,,,,,,,,,,,,Pages 12-13,Table 1,AWWA C151/A21.51-17,,,,,,,,Handbook of Cast Iron Pipe,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.125,0.405,,,,,10S,0.049,,,,,,,,,0.307,0.074022992,0.025583333,0.000514,0.001954397,0.00005,,,,,,0.19,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.125,0.405,,,,,40S,0.068,,,,,,,,,0.269,0.056832197,0.022416667,0.0003947,0.002230483,0.00005,,,,,,0.24,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.125,0.405,,,,,5S,--,,,,,,,,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.00005,,,,,,,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.125,0.405,,,,,80S,0.095,,,,,,,,,0.215,0.03630503,0.017916667,0.0002521,0.002790698,0.00005,,,,,,0.31,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.25,0.54,,,,,10S,0.065,,,,,,,,,0.41,0.132025431,0.034166667,0.0009168,0.001463415,0.00005,,,,,,0.33,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.25,0.54,,,,,40S,0.088,,,,,,,,,0.364,0.104062115,0.030333333,0.0007227,0.001648352,0.00005,,,,,,0.43,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.25,0.54,,,,,5S,--,,,,,,,,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.00005,,,,,,,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.25,0.54,,,,,80S,0.119,,,,,,,,,0.302,0.071631454,0.025166667,0.0004974,0.001986755,0.00005,,,,,,0.54,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.375,0.675,,,,,10S,0.065,,,,,,,,,0.545,0.233282889,0.045416667,0.00162,0.001100917,0.00005,,,,,,0.42,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
IV,Characteristics of Piping Materials,A,Stainless Steel Pipe,1A,Stainless steel pipe - welded and seamless,0.375,0.675,,,,,40S,0.091,,,,,,,,,0.493,0.190890238,0.041083333,0.0013256,0.001217039,0.00005,,,,,,0.57,,,,,,,,,,,,,,,,Pages 3 - 5,Table 2-1,ANSI/ASME B36.19M-2018,,,,,,,,,,,,,,,,
